Cycle,Joystick1/Buttons[0],Joystick1/Buttons[1],Joystick1/Buttons[2],Joystick1/Buttons[3],Joystick1/Buttons[4],Joystick1/Buttons[5],Joystick1/Buttons[6],Joystick1/Buttons[7],Joystick1/Buttons[8],Joystick1/Buttons[9],Joystick1/Buttons[10],Joystick1/Buttons[11],Joystick1/Axes[0],Joystick1/Axes[1],Joystick1/Axes[2],Joystick1/Axes[3],Joystick1/Axes[4],Joystick1/Axes[5],Joystick2/Buttons[0],Joystick2/Buttons[1],Joystick2/Buttons[2],Joystick2/Buttons[3],Joystick2/Buttons[4],Joystick2/Buttons[5],Joystick2/Buttons[6],Joystick2/Buttons[7],Joystick2/Buttons[8],Joystick2/Buttons[9],Joystick2/Buttons[10],Joystick2/Buttons[11],Joystick2/Axes[0],Joystick2/Axes[1],Joystick2/Axes[2],Joystick2/Axes[3],Joystick2/Axes[4],Joystick2/Axes[5],Joystick3/Buttons[0],Joystick3/Buttons[1],Joystick3/Buttons[2],Joystick3/Buttons[3],Joystick3/Buttons[4],Joystick3/Buttons[5],Joystick3/Buttons[6],Joystick3/Buttons[7],Joystick3/Buttons[8],Joystick3/Buttons[9],Joystick3/Buttons[10],Joystick3/Axes[0],Joystick3/Axes[1],Joystick3/Axes[2],DrivetrainData/ControlModes[0],DrivetrainData/ControlModes[1],DrivetrainData/OpenLoopOutputs[0],DrivetrainData/OpenLoopOutputs[1],DrivetrainData/DesiredRates[0],DrivetrainData/DesiredRates[1],DrivetrainData/PositionSetpoints[0],DrivetrainData/PositionSetpoints[1],DrivetrainData/MaxSpeeds[0],DrivetrainData/MaxSpeeds[1],DrivetrainData/PositionStartLocations[0],DrivetrainData/PositionStartLocations[1],DrivetrainData/ZeroHeading,DrivetrainData/PositionSetpointChanged[0],DrivetrainData/PositionSetpointChanged[1],DrivetrainData/SyncArc,DrivetrainData/OverrideForwardCurrentLimit,DrivetrainData/OverrideReverseCurrentLimit,DrivetrainData/ForwardCurrentLimit,DrivetrainData/ReverseCurrentLimit,DriveEncoders/NormalizedDriveSpeed,DriveEncoders/NormalizedTurningSpeed,DriveEncoders/DriveDistance,DriveEncoders/TurnAngle,DriveEncoders/TurnTicks,DriveEncoders/NormalizedLeftSpeed,DriveEncoders/NormalizedRightSpeed,LeftDriveEncoder/Rate,LeftDriveEncoder/Count,RightDriveEncoder/Rate,RightDriveEncoder/Count,AsyncCANJaguarLeftDriveA/DutyCycle,AsyncCANJaguarLeftDriveA/NeutralMode,AsyncCANJaguarLeftDriveB/DutyCycle,AsyncCANJaguarLeftDriveB/NeutralMode,LeftDriveESC/DutyCycle,LeftDriveESC/Brake,AsyncCANJaguarRightDriveA/DutyCycle,AsyncCANJaguarRightDriveA/NeutralMode,AsyncCANJaguarRightDriveB/DutyCycle,AsyncCANJaguarRightDriveB/NeutralMode,RightDriveESC/DutyCycle,RightDriveESC/Brake,Climb/State,PneumaticsAngle/State,PneumaticsCollector/State
1046,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.13385826349258423000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.10707037150859833000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.05802557229171313000,0.00014621068116982966,1.71783886527777740000,-0.22900763358778628000,-2,-0.05819041766754185600,-0.05786072691588439700,-178.06267806267809000000,32,-177.05382436260626000000,30,-0.31091868877410889000,2,-0.31091868877410889000,2,-0.31091868877410889000,0,-0.31069484353065491000,2,-0.31069484353065491000,2,-0.31069484353065491000,0,0,1,1
1047,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14960630238056183000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.12330546975135803000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.06184667051164750200,-0.00006228838882455411,1.52388931597222200000,-0.34351145038167935000,-3,-0.06177644340660020500,-0.06191689761669478400,-189.03591682419662000000,29,-189.46570670708604000000,26,-0.35689985752105713000,2,-0.35689985752105713000,2,-0.35689985752105713000,0,-0.35649347305297852000,2,-0.35649347305297852000,2,-0.35649347305297852000,0,0,1,1
1048,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.15748031437397003000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.13142301142215729000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.06626374446102714600,-0.00224906021412481490,1.30223268819444440000,-0.34351145038167935000,-3,-0.06222341691182693000,-0.06879944960440316500,-190.40365575019041000000,25,-210.52631578947370000000,22,-0.38835731148719788000,2,-0.38835731148719788000,2,-0.38835731148719788000,0,-0.38730117678642273000,2,-0.38730117678642273000,2,-0.38730117678642273000,0,0,1,1
1049,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.15748031437397003000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.13142301142215729000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.06751570771644169200,-0.00329328399041700160,1.08057606041666650000,-0.34351145038167935000,-3,-0.06380269145273624600,-0.07182360123536593600,-195.23623584537290000000,21,-219.78021978021977000000,18,-0.38925963640213013000,2,-0.38925963640213013000,2,-0.38925963640213013000,0,-0.38614061474800110000,2,-0.38614061474800110000,2,-0.38614061474800110000,0,0,1,1
1050,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.17322835326194763000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.14765809476375580000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.07535558078553508700,-0.00093415285184767979,0.83121235416666661000,-0.22900763358778628000,-2,-0.07407012366747847700,-0.07617654676478206900,-226.65457842248412000000,16,-233.10023310023311000000,14,-0.45065769553184509000,2,-0.45065769553184509000,2,-0.45065769553184509000,0,-0.44870299100875854000,2,-0.44870299100875854000,2,-0.44870299100875854000,0,0,1,1
1051,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.17322835326194763000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.14765809476375580000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.07887259370837461400,-0.00257974304423882680,0.58184864791666657000,-0.34351145038167935000,-3,-0.07596405988398770300,-0.08161772867655221800,-232.45002324500237000000,12,-249.75024975024976000000,9,-0.42532560229301453000,2,-0.42532560229301453000,2,-0.42532560229301453000,0,-0.42370265722274780000,2,-0.42370265722274780000,2,-0.42370265722274780000,0,0,1,1
1052,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.17322835326194763000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.14765809476375580000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.08015896934954532000,-0.00118553982431380710,0.33248494166666664000,-0.22900763358778628000,-3,-0.07882233131232876900,-0.08085041702645103000,-241.19633381572604000000,7,-247.40227610094016000000,4,-0.43004530668258667000,2,-0.43004530668258667000,2,-0.43004530668258667000,0,-0.42760118842124939000,2,-0.42760118842124939000,2,-0.42760118842124939000,0,0,1,1
1053,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.17322835326194763000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.14765809476375580000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.08697001571671503200,-0.00364595720370517820,0.05541415694444443800,-0.22900763358778628000,-2,-0.08285937769292978100,-0.09108065374050028400,-253.54969574036514000000,2,-278.70680044593087000000,0,-0.38963782787322998000,2,-0.38963782787322998000,2,-0.38963782787322998000,0,-0.38852337002754211000,2,-0.38852337002754211000,2,-0.38852337002754211000,0,0,1,1
1054,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.18110236525535583000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.15577563643455505000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.08856084493501510700,0.00165399789102545990,-0.19394954930555552000,-0.34351145038167935000,-3,-0.09027552088975554500,-0.08654591780214911100,-276.24309392265195000000,-2,-264.83050847457628000000,-5,-0.43762391805648804000,2,-0.43762391805648804000,2,-0.43762391805648804000,0,-0.43713879585266113000,2,-0.43713879585266113000,2,-0.43713879585266113000,0,0,1,1
1055,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.18897637724876404000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.16389317810535431000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.09279250308912090400,-0.00099529622080191593,-0.52643449097222217000,-0.34351145038167935000,-3,-0.09123321764961336800,-0.09347751304946082300,-279.17364600781690000000,-8,-282.80542986425343000000,-11,-0.43937504291534424000,2,-0.43937504291534424000,2,-0.43937504291534424000,0,-0.43757364153862000000,2,-0.43757364153862000000,2,-0.43757364153862000000,0,0,1,1
1056,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.18897637724876404000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.16389317810535431000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.09892371003482114400,-0.00516123704529500990,-0.85891943263888881000,-0.34351145038167935000,-3,-0.09310466826806697300,-0.10474275180157533000,-284.90028490028493000000,-14,-320.51282051282050000000,-17,-0.42344307899475098000,2,-0.42344307899475098000,2,-0.42344307899475098000,0,-0.42129191756248474000,2,-0.42129191756248474000,2,-0.42129191756248474000,0,0,1,1
1057,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.09812912565069538400,0.00128032936969490310,-1.13599021736111090000,-0.34351145038167935000,-3,-0.09957263425378278000,-0.09651428990576345300,-304.13625304136258000000,-20,-295.33372711163616000000,-23,-0.47925025224685669000,2,-0.47925025224685669000,2,-0.47925025224685669000,0,-0.47683367133140564000,2,-0.47683367133140564000,2,-0.47683367133140564000,0,0,1,1
1058,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.10772240031664507000,-0.00468142641869056640,-1.52388931597222200000,-0.34351145038167935000,-3,-0.09939093236645836500,-0.11300047912203148000,-304.13625304136258000000,-26,-344.11562284927737000000,-29,-0.43138962984085083000,2,-0.43138962984085083000,2,-0.43138962984085083000,0,-0.42799362540245056000,2,-0.42799362540245056000,2,-0.42799362540245056000,0,0,1,1
1059,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.10928017151026190000,0.00220288092767721020,-1.85637425763888860000,-0.34351145038167935000,-3,-0.11077877478675087000,-0.10679653124866506000,-338.98305084745766000000,-32,-328.08398950131232000000,-35,-0.44536596536636353000,2,-0.44536596536636353000,2,-0.44536596536636353000,0,-0.44184052944183350000,2,-0.44184052944183350000,2,-0.44184052944183350000,0,0,1,1
1060,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.11090718940760366000,-0.00116828806357282380,-2.24427335624999990000,-0.34351145038167935000,-3,-0.10959000188494802000,-0.11222437693025930000,-330.25099075297226000000,-39,-343.40659340659346000000,-42,-0.41683116555213928000,2,-0.41683116555213928000,2,-0.41683116555213928000,0,-0.40972715616226196000,2,-0.40972715616226196000,2,-0.40972715616226196000,0,0,1,1
1061,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.11578858963737915000,0.00247293280491705290,-2.60446537638888830000,-0.45801526717557256000,-4,-0.11696398912702757000,-0.11300047912203148000,-357.90980672870438000000,-46,-345.78146611341634000000,-49,-0.40985226631164551000,2,-0.40985226631164551000,2,-0.40985226631164551000,0,-0.40403914451599121000,2,-0.40403914451599121000,2,-0.40403914451599121000,0,0,1,1
1062,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.11757497661133121000,-0.00243741567760463910,-3.02007155347222200000,-0.34351145038167935000,-3,-0.11300047912203148000,-0.12032304330666976000,-345.78146611341634000000,-53,-368.18851251840948000000,-56,-0.39876857399940491000,2,-0.39876857399940491000,2,-0.39876857399940491000,0,-0.39008322358131409000,2,-0.39008322358131409000,2,-0.39008322358131409000,0,0,1,1
1063,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.12001452268280650000,-0.00027364437942654717,-3.40797065208333280000,-0.34351145038167935000,-3,-0.11970600205894323000,-0.12032304330666976000,-360.23054755043228000000,-60,-365.49707602339186000000,-63,-0.38661956787109375000,2,-0.38661956787109375000,2,-0.38661956787109375000,0,-0.37994474172592163000,2,-0.37994474172592163000,2,-0.37994474172592163000,0,0,1,1
1064,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.12190281193784663000,0.00092757081817683060,-3.82357682916666650000,-0.45801526717557256000,-4,-0.12294860256618324000,-0.12032304330666976000,-376.22272385252074000000,-67,-368.18851251840948000000,-71,-0.37760069966316223000,2,-0.37760069966316223000,2,-0.37760069966316223000,0,-0.37299555540084839000,2,-0.37299555540084839000,2,-0.37299555540084839000,0,0,1,1
1065,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.12845523483761045000,0.00257864255134379260,-4.23918300625000020000,-0.34351145038167935000,-3,-0.13092843975196916000,-0.12511385360678218000,-395.56962025316460000000,-75,-382.84839203675347000000,-78,-0.35718986392021179000,2,-0.35718986392021179000,2,-0.35718986392021179000,0,-0.35450893640518188000,2,-0.35450893640518188000,2,-0.35450893640518188000,0,0,1,1
1066,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.12402193898491870000,0.00012523954567901304,-4.65478918333333350000,-0.45801526717557256000,-4,-0.12416314043347836000,-0.12388073753635902000,-379.93920972644378000000,-82,-379.07505686125859000000,-86,-0.36324346065521240000,2,-0.36324346065521240000,2,-0.36324346065521240000,0,-0.36088520288467407000,2,-0.36088520288467407000,2,-0.36088520288467407000,0,0,1,1
1067,1,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19685038924217224000,0.00000000000000000000,0.00787401571869850160,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,1,0.00000000000000000000,0.00000000000000000000,-0.17201070487499237000,-0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,45,0,0,0.50000000000000000000,0.50000000000000000000,-0.12208830815182969000,-0.00388767451831030770,-5.07039536041666670000,-0.34351145038167935000,-3,-0.11721570502902263000,-0.12598202992325175000,-358.68005738880925000000,-90,-385.50501156515037000000,-93,-0.36781054735183716000,2,-0.36781054735183716000,2,-0.36781054735183716000,0,-0.36338135600090027000,2,-0.36338135600090027000,2,-0.36338135600090027000,0,0,1,1
